db,record,lead,label,rr_cv,s_frac
svdb,825,ECG1 (UNVERIFIED),IRREGULAR,0.15423873375412175,0.109375
svdb,825,ECG1 (UNVERIFIED),REGULAR,0.01245817123886311,0.0
svdb,825,ECG1 (UNVERIFIED),REGULAR,0.017330693879083717,0.0
svdb,825,ECG1 (UNVERIFIED),REGULAR,0.012733951622793416,0.0
svdb,825,ECG1 (UNVERIFIED),REGULAR,0.012230734827203589,0.0
svdb,825,ECG1 (UNVERIFIED),REGULAR,0.012755918762412943,0.0
svdb,825,ECG1 (UNVERIFIED),REGULAR,0.012581962912580853,0.0
svdb,825,ECG1 (UNVERIFIED),REGULAR,0.012873054142666403,0.0
svdb,825,ECG1 (UNVERIFIED),IRREGULAR,0.15242360398957278,0.109375
svdb,826,ECG1 (UNVERIFIED),IRREGULAR,0.14299620634440557,0.125
svdb,826,ECG1 (UNVERIFIED),REGULAR,0.07724734736343115,0.0
svdb,826,ECG1 (UNVERIFIED),REGULAR,0.15442304740300064,0.0
svdb,826,ECG1 (UNVERIFIED),REGULAR,0.15152543282611236,0.0
svdb,826,ECG1 (UNVERIFIED),REGULAR,0.13006424920177487,0.0
svdb,826,ECG1 (UNVERIFIED),REGULAR,0.15651656540263528,0.0
svdb,826,ECG1 (UNVERIFIED),REGULAR,0.17635634647062265,0.0
svdb,826,ECG1 (UNVERIFIED),REGULAR,0.1688490123447804,0.0
svdb,826,ECG1 (UNVERIFIED),REGULAR,0.15925730514652353,0.0
svdb,826,ECG1 (UNVERIFIED),REGULAR,0.11931292728670267,0.0
svdb,826,ECG1 (UNVERIFIED),REGULAR,0.13228428658176536,0.0
svdb,826,ECG1 (UNVERIFIED),REGULAR,0.08590249581473614,0.0
svdb,826,ECG1 (UNVERIFIED),REGULAR,0.08558121557410725,0.0
svdb,826,ECG1 (UNVERIFIED),REGULAR,0.10691744723265312,0.0
svdb,826,ECG1 (UNVERIFIED),REGULAR,0.1315354474717275,0.0
svdb,826,ECG1 (UNVERIFIED),REGULAR,0.11979519091143984,0.0
svdb,826,ECG1 (UNVERIFIED),REGULAR,0.12902001286110842,0.0
svdb,826,ECG1 (UNVERIFIED),REGULAR,0.11537321121742929,0.0
svdb,826,ECG1 (UNVERIFIED),REGULAR,0.14651588585827707,0.0
svdb,826,ECG1 (UNVERIFIED),REGULAR,0.14117680276592443,0.0
svdb,826,ECG1 (UNVERIFIED),REGULAR,0.11801634556603947,0.0
svdb,827,ECG1 (UNVERIFIED),REGULAR,0.04038993217024036,0.0
svdb,827,ECG1 (UNVERIFIED),REGULAR,0.040892672359217085,0.0
svdb,827,ECG1 (UNVERIFIED),REGULAR,0.04545017540227314,0.0
svdb,827,ECG1 (UNVERIFIED),REGULAR,0.05219718076209278,0.0
svdb,827,ECG1 (UNVERIFIED),REGULAR,0.01528455349793172,0.0
svdb,827,ECG1 (UNVERIFIED),REGULAR,0.02311442702610447,0.0
svdb,827,ECG1 (UNVERIFIED),REGULAR,0.016577640582565955,0.0
svdb,827,ECG1 (UNVERIFIED),REGULAR,0.027594651380310177,0.0
svdb,827,ECG1 (UNVERIFIED),REGULAR,0.0380782281321801,0.0
svdb,827,ECG1 (UNVERIFIED),REGULAR,0.018289181174351715,0.0
svdb,827,ECG1 (UNVERIFIED),REGULAR,0.036584182486805596,0.0
svdb,827,ECG1 (UNVERIFIED),REGULAR,0.022340732440440766,0.0
svdb,827,ECG1 (UNVERIFIED),REGULAR,0.03450739997631649,0.0
svdb,827,ECG1 (UNVERIFIED),REGULAR,0.014426890875619675,0.0
svdb,827,ECG1 (UNVERIFIED),REGULAR,0.020374413065281535,0.0
svdb,827,ECG1 (UNVERIFIED),REGULAR,0.021515902016196433,0.0
svdb,827,ECG1 (UNVERIFIED),REGULAR,0.019470065322372648,0.0
svdb,827,ECG1 (UNVERIFIED),REGULAR,0.01634262550248752,0.0
svdb,828,ECG1 (UNVERIFIED),IRREGULAR,0.23393482451135716,0.171875
svdb,828,ECG1 (UNVERIFIED),IRREGULAR,0.2789705494168408,0.234375
svdb,828,ECG1 (UNVERIFIED),IRREGULAR,0.2536791258539782,0.25
svdb,828,ECG1 (UNVERIFIED),IRREGULAR,0.2899436874107268,0.265625
svdb,828,ECG1 (UNVERIFIED),IRREGULAR,0.27340747845115937,0.234375
svdb,828,ECG1 (UNVERIFIED),IRREGULAR,0.2176401585473105,0.15625
svdb,828,ECG1 (UNVERIFIED),IRREGULAR,0.24115228191332025,0.1875
svdb,828,ECG1 (UNVERIFIED),REGULAR,0.0464815741493357,0.0
svdb,828,ECG1 (UNVERIFIED),REGULAR,0.04130162658997022,0.0
svdb,828,ECG1 (UNVERIFIED),REGULAR,0.03298138726529227,0.0
svdb,828,ECG1 (UNVERIFIED),REGULAR,0.026064363412227804,0.0
svdb,828,ECG1 (UNVERIFIED),REGULAR,0.03149459862931516,0.0
svdb,828,ECG1 (UNVERIFIED),IRREGULAR,0.18511783095498105,0.125
svdb,828,ECG1 (UNVERIFIED),REGULAR,0.046514888628879716,0.0
svdb,828,ECG1 (UNVERIFIED),IRREGULAR,0.18110156979774364,0.125
svdb,829,ECG1 (UNVERIFIED),REGULAR,0.061883279326813624,0.0
svdb,829,ECG1 (UNVERIFIED),REGULAR,0.042889994272686714,0.0
svdb,829,ECG1 (UNVERIFIED),IRREGULAR,0.11543271250065527,0.125
svdb,829,ECG1 (UNVERIFIED),REGULAR,0.05693587251897303,0.0
svdb,840,ECG1 (UNVERIFIED),REGULAR,0.04172409817654886,0.0
svdb,840,ECG1 (UNVERIFIED),REGULAR,0.04561996156541151,0.0
svdb,840,ECG1 (UNVERIFIED),REGULAR,0.04236463689123327,0.0
svdb,840,ECG1 (UNVERIFIED),REGULAR,0.057119234455865614,0.0
svdb,840,ECG1 (UNVERIFIED),REGULAR,0.04613420194530864,0.0
svdb,840,ECG1 (UNVERIFIED),REGULAR,0.04459914185075341,0.0
svdb,840,ECG1 (UNVERIFIED),REGULAR,0.06259861756775681,0.0
svdb,840,ECG1 (UNVERIFIED),REGULAR,0.02053400417078429,0.0
svdb,840,ECG1 (UNVERIFIED),REGULAR,0.04125215931367594,0.0
svdb,840,ECG1 (UNVERIFIED),REGULAR,0.03577712638696538,0.0
svdb,840,ECG1 (UNVERIFIED),REGULAR,0.05062984541027498,0.0
svdb,840,ECG1 (UNVERIFIED),REGULAR,0.06465027935008767,0.0
svdb,840,ECG1 (UNVERIFIED),IRREGULAR,0.3187126413061251,0.59375
svdb,840,ECG1 (UNVERIFIED),REGULAR,0.023242777223924916,0.0
svdb,840,ECG1 (UNVERIFIED),REGULAR,0.018501298279201925,0.0
svdb,840,ECG1 (UNVERIFIED),REGULAR,0.038506256334635114,0.0
svdb,840,ECG1 (UNVERIFIED),REGULAR,0.03991616121205701,0.0
svdb,840,ECG1 (UNVERIFIED),REGULAR,0.01886522912270991,0.0
svdb,840,ECG1 (UNVERIFIED),REGULAR,0.038105812889391,0.0
svdb,840,ECG1 (UNVERIFIED),REGULAR,0.06324711422959974,0.0
svdb,840,ECG1 (UNVERIFIED),REGULAR,0.04107055381232666,0.0
svdb,840,ECG1 (UNVERIFIED),REGULAR,0.06251861172466432,0.0
svdb,840,ECG1 (UNVERIFIED),REGULAR,0.08600853884619535,0.0
svdb,840,ECG1 (UNVERIFIED),REGULAR,0.03613158181137276,0.0
svdb,840,ECG1 (UNVERIFIED),REGULAR,0.043697607233514325,0.0
svdb,840,ECG1 (UNVERIFIED),REGULAR,0.06832220961579441,0.0
svdb,840,ECG1 (UNVERIFIED),REGULAR,0.03860853132890082,0.0
svdb,840,ECG1 (UNVERIFIED),REGULAR,0.03538506517099325,0.0
svdb,840,ECG1 (UNVERIFIED),REGULAR,0.03691630093574031,0.0
svdb,840,ECG1 (UNVERIFIED),REGULAR,0.043044119630849406,0.0
svdb,840,ECG1 (UNVERIFIED),REGULAR,0.024426374295070895,0.0
svdb,840,ECG1 (UNVERIFIED),REGULAR,0.04171662338879939,0.0
svdb,840,ECG1 (UNVERIFIED),REGULAR,0.05602473059554456,0.0
svdb,841,ECG1 (UNVERIFIED),REGULAR,0.017536460785797778,0.0
svdb,841,ECG1 (UNVERIFIED),REGULAR,0.015156477686040521,0.0
svdb,841,ECG1 (UNVERIFIED),REGULAR,0.016987431028335546,0.0
svdb,841,ECG1 (UNVERIFIED),REGULAR,0.06791537319737595,0.0
svdb,841,ECG1 (UNVERIFIED),IRREGULAR,0.1629025677796984,0.109375
svdb,841,ECG1 (UNVERIFIED),IRREGULAR,0.34787678212460404,0.40625
svdb,841,ECG1 (UNVERIFIED),IRREGULAR,0.35111821621333783,0.5
svdb,841,ECG1 (UNVERIFIED),REGULAR,0.02981857978748404,0.0
svdb,842,ECG1 (UNVERIFIED),REGULAR,0.02718640588365164,0.0
svdb,842,ECG1 (UNVERIFIED),REGULAR,0.025613773632398848,0.0
svdb,842,ECG1 (UNVERIFIED),REGULAR,0.037104799751826206,0.0
svdb,842,ECG1 (UNVERIFIED),REGULAR,0.038235386231557734,0.0
svdb,842,ECG1 (UNVERIFIED),REGULAR,0.06580567345253455,0.0
svdb,842,ECG1 (UNVERIFIED),REGULAR,0.12472427231826358,0.0
svdb,842,ECG1 (UNVERIFIED),IRREGULAR,0.19331975781871263,0.171875
svdb,842,ECG1 (UNVERIFIED),REGULAR,0.2580005558897483,0.0
svdb,842,ECG1 (UNVERIFIED),REGULAR,0.09835376981008956,0.0
svdb,842,ECG1 (UNVERIFIED),REGULAR,0.03400696456941761,0.0
svdb,842,ECG1 (UNVERIFIED),REGULAR,0.0392612049510974,0.0
svdb,842,ECG1 (UNVERIFIED),REGULAR,0.03111687329785496,0.0
svdb,842,ECG1 (UNVERIFIED),REGULAR,0.025939086250778336,0.0
svdb,842,ECG1 (UNVERIFIED),REGULAR,0.032161010485496404,0.0
svdb,842,ECG1 (UNVERIFIED),REGULAR,0.022105421826206288,0.0
svdb,842,ECG1 (UNVERIFIED),REGULAR,0.028649175218246777,0.0
svdb,842,ECG1 (UNVERIFIED),REGULAR,0.023953941978355958,0.0
svdb,842,ECG1 (UNVERIFIED),REGULAR,0.02751607441943582,0.0
svdb,843,ECG1 (UNVERIFIED),REGULAR,0.06567455206447805,0.0
svdb,843,ECG1 (UNVERIFIED),REGULAR,0.03852388973060762,0.0
svdb,843,ECG1 (UNVERIFIED),REGULAR,0.028788171550453382,0.0
svdb,843,ECG1 (UNVERIFIED),REGULAR,0.024245600880170783,0.0
svdb,843,ECG1 (UNVERIFIED),REGULAR,0.019029391090538753,0.0
svdb,843,ECG1 (UNVERIFIED),REGULAR,0.01145142026118906,0.0
svdb,843,ECG1 (UNVERIFIED),REGULAR,0.014972604823444853,0.0
svdb,843,ECG1 (UNVERIFIED),REGULAR,0.07315657386973061,0.0
svdb,843,ECG1 (UNVERIFIED),REGULAR,0.022060204862711846,0.0
svdb,843,ECG1 (UNVERIFIED),REGULAR,0.017757201326582255,0.0
svdb,843,ECG1 (UNVERIFIED),REGULAR,0.030784160913095167,0.0
svdb,843,ECG1 (UNVERIFIED),REGULAR,0.018222717187551123,0.0
svdb,843,ECG1 (UNVERIFIED),REGULAR,0.016814246304593536,0.0
svdb,843,ECG1 (UNVERIFIED),REGULAR,0.013092722951483908,0.0
svdb,843,ECG1 (UNVERIFIED),REGULAR,0.061082774739199555,0.0
svdb,843,ECG1 (UNVERIFIED),REGULAR,0.02014637514294449,0.0
svdb,843,ECG1 (UNVERIFIED),REGULAR,0.02059852945785701,0.0
svdb,843,ECG1 (UNVERIFIED),REGULAR,0.022004111070341597,0.0
svdb,843,ECG1 (UNVERIFIED),REGULAR,0.023969276236960848,0.0
svdb,843,ECG1 (UNVERIFIED),REGULAR,0.01933670921123752,0.0
svdb,843,ECG1 (UNVERIFIED),REGULAR,0.017594043914838087,0.0
svdb,843,ECG1 (UNVERIFIED),REGULAR,0.02041056937222099,0.0
svdb,843,ECG1 (UNVERIFIED),REGULAR,0.04673180362144517,0.0
svdb,843,ECG1 (UNVERIFIED),REGULAR,0.06218191510891691,0.0
svdb,843,ECG1 (UNVERIFIED),REGULAR,0.02754170179643422,0.0
svdb,843,ECG1 (UNVERIFIED),REGULAR,0.021400507908270375,0.0
svdb,843,ECG1 (UNVERIFIED),REGULAR,0.023008786205778578,0.0
svdb,843,ECG1 (UNVERIFIED),REGULAR,0.07569877972551332,0.0
svdb,843,ECG1 (UNVERIFIED),REGULAR,0.016714206776766424,0.0
svdb,843,ECG1 (UNVERIFIED),REGULAR,0.016201202478448834,0.0
svdb,843,ECG1 (UNVERIFIED),REGULAR,0.08329021627212249,0.0
svdb,843,ECG1 (UNVERIFIED),REGULAR,0.013929516968784118,0.0
svdb,843,ECG1 (UNVERIFIED),REGULAR,0.07156647821380623,0.0
svdb,843,ECG1 (UNVERIFIED),REGULAR,0.017383577713556708,0.0
svdb,843,ECG1 (UNVERIFIED),REGULAR,0.014987177300073392,0.0
svdb,844,ECG1 (UNVERIFIED),REGULAR,0.025971781177817094,0.0
svdb,844,ECG1 (UNVERIFIED),REGULAR,0.022536864199569847,0.0
svdb,844,ECG1 (UNVERIFIED),REGULAR,0.10550564634330366,0.0
svdb,844,ECG1 (UNVERIFIED),IRREGULAR,0.171347152509092,0.109375
svdb,844,ECG1 (UNVERIFIED),REGULAR,0.03988902684517541,0.0
svdb,844,ECG1 (UNVERIFIED),REGULAR,0.05828031681478942,0.0
svdb,844,ECG1 (UNVERIFIED),REGULAR,0.026758931386130187,0.0
svdb,844,ECG1 (UNVERIFIED),REGULAR,0.024608792190803842,0.0
svdb,844,ECG1 (UNVERIFIED),REGULAR,0.019968441711518427,0.0
svdb,844,ECG1 (UNVERIFIED),REGULAR,0.021934171459067172,0.0
svdb,844,ECG1 (UNVERIFIED),REGULAR,0.03185877946398456,0.0
svdb,844,ECG1 (UNVERIFIED),REGULAR,0.035123556304938956,0.0
svdb,844,ECG1 (UNVERIFIED),IRREGULAR,0.3125720178274927,0.1875
svdb,844,ECG1 (UNVERIFIED),REGULAR,0.0786901360669639,0.0
svdb,844,ECG1 (UNVERIFIED),REGULAR,0.028665927904381838,0.0
svdb,844,ECG1 (UNVERIFIED),REGULAR,0.027818857176343328,0.0
svdb,844,ECG1 (UNVERIFIED),REGULAR,0.028104219833786602,0.0
svdb,845,ECG1 (UNVERIFIED),REGULAR,0.058962206089734376,0.0
svdb,845,ECG1 (UNVERIFIED),REGULAR,0.022491877096196426,0.0
svdb,845,ECG1 (UNVERIFIED),REGULAR,0.02396990599616008,0.0
svdb,845,ECG1 (UNVERIFIED),REGULAR,0.024099943658693848,0.0
svdb,845,ECG1 (UNVERIFIED),REGULAR,0.02038957319813267,0.0
svdb,845,ECG1 (UNVERIFIED),REGULAR,0.19824958741118878,0.0
svdb,845,ECG1 (UNVERIFIED),REGULAR,0.19035817766632696,0.0
svdb,845,ECG1 (UNVERIFIED),REGULAR,0.15006076941891577,0.0
svdb,845,ECG1 (UNVERIFIED),REGULAR,0.1486367446080382,0.0
svdb,845,ECG1 (UNVERIFIED),REGULAR,0.19074619170960577,0.0
svdb,845,ECG1 (UNVERIFIED),REGULAR,0.11862218205402081,0.0
svdb,845,ECG1 (UNVERIFIED),REGULAR,0.0217137035727237,0.0
svdb,845,ECG1 (UNVERIFIED),REGULAR,0.022311995155266415,0.0
svdb,845,ECG1 (UNVERIFIED),REGULAR,0.02202862623721779,0.0
svdb,845,ECG1 (UNVERIFIED),REGULAR,0.0217207978539835,0.0
svdb,845,ECG1 (UNVERIFIED),REGULAR,0.02069255225487132,0.0
svdb,845,ECG1 (UNVERIFIED),REGULAR,0.023631878911828115,0.0
svdb,845,ECG1 (UNVERIFIED),REGULAR,0.023281113579629482,0.0
svdb,845,ECG1 (UNVERIFIED),REGULAR,0.021832869500707532,0.0
svdb,845,ECG1 (UNVERIFIED),REGULAR,0.02216608473748927,0.0
svdb,845,ECG1 (UNVERIFIED),REGULAR,0.020881571093420006,0.0
svdb,845,ECG1 (UNVERIFIED),REGULAR,0.02284105950982025,0.0
svdb,845,ECG1 (UNVERIFIED),REGULAR,0.021113452526468523,0.0
svdb,845,ECG1 (UNVERIFIED),REGULAR,0.02183362959249624,0.0
svdb,845,ECG1 (UNVERIFIED),REGULAR,0.02068664745149149,0.0
svdb,845,ECG1 (UNVERIFIED),REGULAR,0.021878868467454748,0.0
svdb,845,ECG1 (UNVERIFIED),REGULAR,0.02504875510317617,0.0
svdb,845,ECG1 (UNVERIFIED),REGULAR,0.023134582184040516,0.0
svdb,845,ECG1 (UNVERIFIED),REGULAR,0.023557162505697386,0.0
svdb,845,ECG1 (UNVERIFIED),REGULAR,0.01848028838249914,0.0
svdb,845,ECG1 (UNVERIFIED),REGULAR,0.02271951599054925,0.0
svdb,845,ECG1 (UNVERIFIED),REGULAR,0.0225462326001908,0.0
svdb,845,ECG1 (UNVERIFIED),REGULAR,0.021619573206977195,0.0
svdb,846,ECG1 (UNVERIFIED),REGULAR,0.09216595840610571,0.0
svdb,846,ECG1 (UNVERIFIED),REGULAR,0.07489745073987636,0.0
svdb,846,ECG1 (UNVERIFIED),REGULAR,0.03995150092332248,0.0
svdb,846,ECG1 (UNVERIFIED),REGULAR,0.023245778943759364,0.0
svdb,846,ECG1 (UNVERIFIED),REGULAR,0.02477368814898522,0.0
svdb,846,ECG1 (UNVERIFIED),REGULAR,0.030701039131573623,0.0
svdb,846,ECG1 (UNVERIFIED),REGULAR,0.021039142750228952,0.0
svdb,846,ECG1 (UNVERIFIED),REGULAR,0.021773862741205057,0.0
svdb,846,ECG1 (UNVERIFIED),REGULAR,0.019095685546611507,0.0
svdb,846,ECG1 (UNVERIFIED),IRREGULAR,0.19051532937610116,0.25
svdb,846,ECG1 (UNVERIFIED),REGULAR,0.031107571959043366,0.0
svdb,846,ECG1 (UNVERIFIED),REGULAR,0.02613366552337737,0.0
svdb,846,ECG1 (UNVERIFIED),REGULAR,0.017503491965625978,0.0
svdb,846,ECG1 (UNVERIFIED),REGULAR,0.019043098251210037,0.0
svdb,846,ECG1 (UNVERIFIED),REGULAR,0.020308984934471423,0.0
svdb,846,ECG1 (UNVERIFIED),REGULAR,0.03584168615449908,0.0
svdb,846,ECG1 (UNVERIFIED),REGULAR,0.03236600955974666,0.0
svdb,846,ECG1 (UNVERIFIED),REGULAR,0.026639332552820052,0.0
svdb,846,ECG1 (UNVERIFIED),REGULAR,0.03861256876608731,0.0
svdb,846,ECG1 (UNVERIFIED),REGULAR,0.03274658050938406,0.0
svdb,846,ECG1 (UNVERIFIED),REGULAR,0.039646655363915914,0.0
svdb,846,ECG1 (UNVERIFIED),REGULAR,0.025719901340543173,0.0
svdb,847,ECG1 (UNVERIFIED),REGULAR,0.02434362957712016,0.0
svdb,847,ECG1 (UNVERIFIED),REGULAR,0.01777292426732698,0.0
svdb,847,ECG1 (UNVERIFIED),IRREGULAR,0.35672416226529136,0.3125
svdb,847,ECG1 (UNVERIFIED),REGULAR,0.0968684493213022,0.0
svdb,847,ECG1 (UNVERIFIED),REGULAR,0.0912671507162961,0.0
svdb,847,ECG1 (UNVERIFIED),REGULAR,0.08958109419735133,0.0
svdb,847,ECG1 (UNVERIFIED),REGULAR,0.09426064424234495,0.0
svdb,847,ECG1 (UNVERIFIED),REGULAR,0.02890965211563131,0.0
svdb,848,ECG1 (UNVERIFIED),REGULAR,0.028002087978965466,0.0
svdb,848,ECG1 (UNVERIFIED),REGULAR,0.041579074756635505,0.0
svdb,848,ECG1 (UNVERIFIED),REGULAR,0.025591639800089824,0.0
svdb,848,ECG1 (UNVERIFIED),REGULAR,0.037434083364207046,0.0
svdb,848,ECG1 (UNVERIFIED),REGULAR,0.06854386926043271,0.0
svdb,848,ECG1 (UNVERIFIED),REGULAR,0.02286002286003581,0.0
svdb,848,ECG1 (UNVERIFIED),REGULAR,0.030209749161097164,0.0
svdb,848,ECG1 (UNVERIFIED),REGULAR,0.02701136875271157,0.0
svdb,848,ECG1 (UNVERIFIED),REGULAR,0.02506120493396549,0.0
svdb,848,ECG1 (UNVERIFIED),REGULAR,0.025988325091622147,0.0
svdb,848,ECG1 (UNVERIFIED),REGULAR,0.025271588957342026,0.0
svdb,848,ECG1 (UNVERIFIED),REGULAR,0.019803560146419742,0.0
svdb,848,ECG1 (UNVERIFIED),REGULAR,0.02072197965707169,0.0
svdb,848,ECG1 (UNVERIFIED),REGULAR,0.01916342437262707,0.0
svdb,848,ECG1 (UNVERIFIED),REGULAR,0.026759316831681965,0.0
svdb,848,ECG1 (UNVERIFIED),REGULAR,0.023084139893235173,0.0
svdb,848,ECG1 (UNVERIFIED),REGULAR,0.02256317328548153,0.0
svdb,848,ECG1 (UNVERIFIED),REGULAR,0.023461027156552055,0.0
svdb,848,ECG1 (UNVERIFIED),REGULAR,0.02645573534495342,0.0
svdb,848,ECG1 (UNVERIFIED),REGULAR,0.02757209178515462,0.0
svdb,848,ECG1 (UNVERIFIED),REGULAR,0.023615093724778543,0.0
svdb,848,ECG1 (UNVERIFIED),REGULAR,0.022968973723347223,0.0
svdb,848,ECG1 (UNVERIFIED),REGULAR,0.13982331290866268,0.0
svdb,848,ECG1 (UNVERIFIED),REGULAR,0.02091739360213658,0.0
svdb,848,ECG1 (UNVERIFIED),REGULAR,0.0186393472700198,0.0
svdb,848,ECG1 (UNVERIFIED),REGULAR,0.01858538443904333,0.0
svdb,848,ECG1 (UNVERIFIED),REGULAR,0.021096369615406726,0.0
svdb,848,ECG1 (UNVERIFIED),REGULAR,0.01877910664619669,0.0
svdb,848,ECG1 (UNVERIFIED),REGULAR,0.018170336901366477,0.0
svdb,848,ECG1 (UNVERIFIED),REGULAR,0.02112667631390521,0.0
svdb,848,ECG1 (UNVERIFIED),REGULAR,0.017557240830688985,0.0
svdb,848,ECG1 (UNVERIFIED),REGULAR,0.013551048887522746,0.0
svdb,848,ECG1 (UNVERIFIED),REGULAR,0.03142917038326537,0.0
svdb,848,ECG1 (UNVERIFIED),REGULAR,0.022673652075173294,0.0
svdb,848,ECG1 (UNVERIFIED),REGULAR,0.01906026844623292,0.0
svdb,848,ECG1 (UNVERIFIED),REGULAR,0.0178678197621508,0.0
svdb,848,ECG1 (UNVERIFIED),REGULAR,0.022017519969753985,0.0
svdb,848,ECG1 (UNVERIFIED),REGULAR,0.018779541183778604,0.0
svdb,848,ECG1 (UNVERIFIED),REGULAR,0.01975394370321987,0.0
svdb,848,ECG1 (UNVERIFIED),REGULAR,0.024026438840171225,0.0
svdb,848,ECG1 (UNVERIFIED),REGULAR,0.02222927677620273,0.0
svdb,848,ECG1 (UNVERIFIED),REGULAR,0.02094000128044426,0.0
svdb,848,ECG1 (UNVERIFIED),REGULAR,0.021265653466287712,0.0
svdb,848,ECG1 (UNVERIFIED),REGULAR,0.022398156606180844,0.0
svdb,849,ECG1 (UNVERIFIED),REGULAR,0.013181308081799395,0.0
svdb,849,ECG1 (UNVERIFIED),REGULAR,0.018584854460946182,0.0
svdb,849,ECG1 (UNVERIFIED),REGULAR,0.017728230641176245,0.0
svdb,849,ECG1 (UNVERIFIED),IRREGULAR,0.29125320256612797,0.203125
svdb,849,ECG1 (UNVERIFIED),REGULAR,0.21737183523409767,0.0
svdb,849,ECG1 (UNVERIFIED),REGULAR,0.08196357797700962,0.0
svdb,849,ECG1 (UNVERIFIED),REGULAR,0.04456618628284637,0.0
svdb,849,ECG1 (UNVERIFIED),REGULAR,0.04836366005457954,0.0
svdb,849,ECG1 (UNVERIFIED),REGULAR,0.017578064901282216,0.0
svdb,849,ECG1 (UNVERIFIED),IRREGULAR,0.34368041412511185,0.1875
svdb,849,ECG1 (UNVERIFIED),REGULAR,0.016852875402763628,0.0
svdb,849,ECG1 (UNVERIFIED),REGULAR,0.016721315939259976,0.0
svdb,849,ECG1 (UNVERIFIED),REGULAR,0.014499035794033936,0.0
svdb,849,ECG1 (UNVERIFIED),REGULAR,0.0157910418963459,0.0
svdb,849,ECG1 (UNVERIFIED),REGULAR,0.012362402996467327,0.0
svdb,849,ECG1 (UNVERIFIED),REGULAR,0.013136304459105103,0.0
svdb,849,ECG1 (UNVERIFIED),REGULAR,0.014812420495315507,0.0
svdb,850,ECG1 (UNVERIFIED),REGULAR,0.031562842734527835,0.0
svdb,850,ECG1 (UNVERIFIED),REGULAR,0.053424617240085535,0.0
svdb,850,ECG1 (UNVERIFIED),REGULAR,0.06369223804173754,0.0
svdb,850,ECG1 (UNVERIFIED),REGULAR,0.07287005125625143,0.0
svdb,850,ECG1 (UNVERIFIED),REGULAR,0.021227583522831817,0.0
svdb,850,ECG1 (UNVERIFIED),REGULAR,0.03621472880887511,0.0
svdb,850,ECG1 (UNVERIFIED),REGULAR,0.02795532990864371,0.0
svdb,850,ECG1 (UNVERIFIED),REGULAR,0.04771422091527315,0.0
svdb,850,ECG1 (UNVERIFIED),REGULAR,0.03822778973975762,0.0
svdb,850,ECG1 (UNVERIFIED),REGULAR,0.06141606343941651,0.0
svdb,850,ECG1 (UNVERIFIED),REGULAR,0.03028615800663475,0.0
svdb,850,ECG1 (UNVERIFIED),REGULAR,0.05651312192767873,0.0
svdb,850,ECG1 (UNVERIFIED),REGULAR,0.03803831541259378,0.0
svdb,850,ECG1 (UNVERIFIED),REGULAR,0.020465517062410787,0.0
svdb,850,ECG1 (UNVERIFIED),REGULAR,0.023673851016024972,0.0
svdb,850,ECG1 (UNVERIFIED),REGULAR,0.030241885045779245,0.0
svdb,850,ECG1 (UNVERIFIED),REGULAR,0.02864612850089071,0.0
svdb,850,ECG1 (UNVERIFIED),REGULAR,0.07434619705234946,0.0
svdb,850,ECG1 (UNVERIFIED),REGULAR,0.025262203679247155,0.0
svdb,850,ECG1 (UNVERIFIED),REGULAR,0.05157247523966893,0.0
svdb,850,ECG1 (UNVERIFIED),REGULAR,0.018949422092002004,0.0
svdb,850,ECG1 (UNVERIFIED),REGULAR,0.01977397196277131,0.0
svdb,850,ECG1 (UNVERIFIED),REGULAR,0.017302256117814697,0.0
svdb,850,ECG1 (UNVERIFIED),REGULAR,0.020747940582011886,0.0
svdb,850,ECG1 (UNVERIFIED),REGULAR,0.22538998966052615,0.0
svdb,850,ECG1 (UNVERIFIED),REGULAR,0.037431306949266455,0.0
svdb,851,ECG1 (UNVERIFIED),REGULAR,0.02496965873551205,0.0
svdb,851,ECG1 (UNVERIFIED),REGULAR,0.02169935692819196,0.0
svdb,852,ECG1 (UNVERIFIED),REGULAR,0.0805148393879656,0.0
svdb,852,ECG1 (UNVERIFIED),REGULAR,0.05242334891963395,0.0
svdb,852,ECG1 (UNVERIFIED),REGULAR,0.06315543867344497,0.0
svdb,852,ECG1 (UNVERIFIED),IRREGULAR,0.1368593366991393,0.125
svdb,852,ECG1 (UNVERIFIED),REGULAR,0.048075089978686675,0.0
svdb,852,ECG1 (UNVERIFIED),REGULAR,0.044436966847042875,0.0
svdb,852,ECG1 (UNVERIFIED),IRREGULAR,0.13575159368910597,0.125
svdb,852,ECG1 (UNVERIFIED),IRREGULAR,0.17647471328625872,0.171875
svdb,852,ECG1 (UNVERIFIED),IRREGULAR,0.18760609054165708,0.140625
svdb,852,ECG1 (UNVERIFIED),IRREGULAR,0.23576516538162262,0.25
svdb,852,ECG1 (UNVERIFIED),IRREGULAR,0.22555500777878626,0.21875
svdb,852,ECG1 (UNVERIFIED),IRREGULAR,0.20232443222582047,0.21875
svdb,852,ECG1 (UNVERIFIED),IRREGULAR,0.2602070019948214,0.3125
svdb,852,ECG1 (UNVERIFIED),IRREGULAR,0.19091704925828917,0.21875
svdb,852,ECG1 (UNVERIFIED),IRREGULAR,0.16993640814954927,0.140625
svdb,852,ECG1 (UNVERIFIED),IRREGULAR,0.23599020805533913,0.171875
svdb,852,ECG1 (UNVERIFIED),IRREGULAR,0.21189343800223057,0.171875
